SampleID	Sample_Plate	Sample_Well	Nitrite_input	Nitrate_input	Ammonium_input	Soil	Soil_ID	Sample_label2	Sample_type	Titration_type	Unit	Concentration_M	Added_ul	Chloramphenicol	Cycloheximide	Time_point	Sample_label	Replicate	ReplicateID	Soil_and_pH	Time	Soil_pH	Reads_sample	Reads_ecoli	Reads_parabac	Reads_spikein	Reads_sample_only	pH	pH_micro_T0	pH_control_T9	Biomass_proxy
Soil6_SampleA76	SetA	G04	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil6_T9	Soil6_G04_0_None	1	Soil6_T9_Slurry_None_None_0_R1	Soil6_pH5.4	T9	5.4	28251	1040	1156	2196	26055	4.25	4.186666667	4.25	11.8647541
Soil6_SampleA77	SetA	G05	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil6_T9	Soil6_G05_0_None	3	Soil6_T9_Slurry_None_None_0_R3	Soil6_pH5.4	T9	5.4	47297	1662	1701	3363	43934	4.25	4.186666667	4.25	13.06393101
Soil6_SampleA78	SetA	G06	0	2	0	Soil6	Soil6_CE73	Soil6_T0	Slurry_T0	Nitrate	0	0	20	None	None	Soil6_T0	Soil6_T0	2	Soil6_T0_Slurry_T0_None_None_0_R2	Soil6_pH5.4	T0	5.4	59637	2095	2415	4510	55127	4.25	4.186666667	4.25	12.2232816
Soil6_SampleA8	SetA	A08	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_CHL_None_-26	Slurry	HCl_NaOH	-26	-2.6	20	CHL	None	Soil6_T9	Soil6_A08_-26_CHL	1	Soil6_T9_Slurry_CHL_None_-26_R1	Soil6_pH5.4	T9	5.4	19446	652	720	1372	18074	7.102102102	4.143333333	4.243333333	13.17346939
Soil6_SampleA81	SetA	G09	0	0	0	Soil6	Soil6_CE73	Soil6_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil6_T9	Soil6_G09_0_CHL	2	Soil6_T9_No_Nitrate_CHL_None_0_R2	Soil6_pH5.4	T9	5.4	66684	2916	3317	6233	60451	4.243333333	4.143333333	4.243333333	9.698540029
Soil6_SampleA82	SetA	G10	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil6_T9	Soil6_G10_0_CHL	1	Soil6_T9_Slurry_CHL_None_0_R1	Soil6_pH5.4	T9	5.4	79199	4104	4303	8407	70792	4.243333333	4.143333333	4.243333333	8.420601879
Soil6_SampleA83	SetA	G11	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil6_T9	Soil6_G11_0_CHL	3	Soil6_T9_Slurry_CHL_None_0_R3	Soil6_pH5.4	T9	5.4	68879	3291	3905	7196	61683	4.243333333	4.143333333	4.243333333	8.57184547
Soil6_SampleA86	SetA	H02	0	0	0	Soil6	Soil6_CE73	Soil6_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil6_T9	Soil6_H02_0_None	1	Soil6_T9_No_Nitrate_None_None_0_R1	Soil6_pH5.4	T9	5.4	27756	1062	1167	2229	25527	4.25	4.186666667	4.25	11.45222073
Soil6_SampleA87	SetA	H03	0	0	0	Soil6	Soil6_CE73	Soil6_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil6_T9	Soil6_H03_0_None	3	Soil6_T9_No_Nitrate_None_None_0_R3	Soil6_pH5.4	T9	5.4	75380	2884	3090	5974	69406	4.25	4.186666667	4.25	11.61801138
Soil6_SampleA88	SetA	H04	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil6_T9	Soil6_H04_0_None	2	Soil6_T9_Slurry_None_None_0_R2	Soil6_pH5.4	T9	5.4	33503	1225	1660	2885	30618	4.25	4.186666667	4.25	10.61282496
Soil6_SampleA89	SetA	H05	2	0	0	Soil6	Soil6_CE73	Soil6_T0	Slurry_T0	Nitrite	0	0	20	None	None	Soil6_T0	Soil6_T0	1	Soil6_T0_Slurry_T0_None_None_0_R1	Soil6_pH5.4	T0	5.4	66307	2422	2703	5125	61182	4.25	4.186666667	4.25	11.93795122
Soil6_SampleA9	SetA	A09	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_CHL_None_-17	Slurry	HCl_NaOH	-17	-1.7	20	CHL	None	Soil6_T9	Soil6_A09_-17_CHL	1	Soil6_T9_Slurry_CHL_None_-17_R1	Soil6_pH5.4	T9	5.4	56647	2529	2854	5383	51264	6.213213213	4.143333333	4.243333333	9.523314137
Soil6_SampleA90	SetA	H06	0	0	2	Soil6	Soil6_CE73	Soil6_T0	Slurry_T0	Ammonium	0	0	20	None	None	Soil6_T0	Soil6_T0	3	Soil6_T0_Slurry_T0_None_None_0_R3	Soil6_pH5.4	T0	5.4	68307	2527	2676	5203	63104	4.25	4.186666667	4.25	12.12838747
Soil6_SampleA92	SetA	H08	0	0	0	Soil6	Soil6_CE73	Soil6_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil6_T9	Soil6_H08_0_CHL	1	Soil6_T9_No_Nitrate_CHL_None_0_R1	Soil6_pH5.4	T9	5.4	27833	1361	1456	2817	25016	4.243333333	4.143333333	4.243333333	8.880369187
Soil6_SampleA93	SetA	H09	0	0	0	Soil6	Soil6_CE73	Soil6_T9_No_Nitrate_CHL_None_0	No_Nitrate	No_Nitrate	0	0	20	CHL	None	Soil6_T9	Soil6_H09_0_CHL	3	Soil6_T9_No_Nitrate_CHL_None_0_R3	Soil6_pH5.4	T9	5.4	60365	3001	3338	6339	54026	4.243333333	4.143333333	4.243333333	8.522795394
Soil6_SampleA94	SetA	H10	0	2	0	Soil6	Soil6_CE73	Soil6_T9_Slurry_CHL_None_0	Slurry	HCl_NaOH	0	0	20	CHL	None	Soil6_T9	Soil6_H10_0_CHL	2	Soil6_T9_Slurry_CHL_None_0_R2	Soil6_pH5.4	T9	5.4	57893	3088	3003	6091	51802	4.243333333	4.143333333	4.243333333	8.504679035
Soil15_SampleB1	SetB	A01	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_-100	Slurry	HCl_NaOH	-100	-10	20	None	None	Soil15_T9	Soil15_A01_-100_None	1	Soil15_T9_Slurry_None_None_-100_R1	Soil15_pH6.79	T9	6.79	79730	3074	4071	7145	72585	8.59	7.3	8.033333333	10.15885234
Soil15_SampleB13	SetB	B01	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_-65	Slurry	HCl_NaOH	-65	-6.5	20	None	None	Soil15_T9	Soil15_B01_-65_None	1	Soil15_T9_Slurry_None_None_-65_R1	Soil15_pH6.79	T9	6.79	78789	3008	3441	6449	72340	8.507507508	7.3	8.033333333	11.21724298
Soil15_SampleB14	SetB	B02	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_12	Slurry	HCl_NaOH	12	1.2	20	None	None	Soil15_T9	Soil15_B02_12_None	1	Soil15_T9_Slurry_None_None_12_R1	Soil15_pH6.79	T9	6.79	48490	1488	1688	3176	45314	6.681681682	7.3	8.033333333	14.26763224
Soil15_SampleB15	SetB	B03	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil15_T9	Soil15_B03_20_None	1	Soil15_T9_Slurry_None_None_20_R1	Soil15_pH6.79	T9	6.79	83231	2223	2388	4611	78620	5.564564565	7.3	8.033333333	17.05053134
Soil15_SampleB16	SetB	B04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_26	Slurry	HCl_NaOH	26	2.6	20	None	None	Soil15_T9	Soil15_B04_26_None	1	Soil15_T9_Slurry_None_None_26_R1	Soil15_pH6.79	T9	6.79	61519	2418	2524	4942	56577	4.771771772	7.3	8.033333333	11.44819911
Soil15_SampleB17	SetB	B05	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_34	Slurry	HCl_NaOH	34	3.4	20	None	None	Soil15_T9	Soil15_B05_34_None	1	Soil15_T9_Slurry_None_None_34_R1	Soil15_pH6.79	T9	6.79	68017	3884	4477	8361	59656	4.279279279	7.3	8.033333333	7.135031695
Soil15_SampleB18	SetB	B06	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_65	Slurry	HCl_NaOH	65	6.5	20	None	None	Soil15_T9	Soil15_B06_65_None	1	Soil15_T9_Slurry_None_None_65_R1	Soil15_pH6.79	T9	6.79	66676	7697	9720	17417	49259	3.28	7.3	8.033333333	2.828213814
Soil15_SampleB2	SetB	A02	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_7	Slurry	HCl_NaOH	7	0.7	20	None	None	Soil15_T9	Soil15_A02_7_None	1	Soil15_T9_Slurry_None_None_7_R1	Soil15_pH6.79	T9	6.79	56514	1705	1943	3648	52866	7.534534535	7.3	8.033333333	14.49177632
Soil15_SampleB25	SetB	C01	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_-100	Slurry	HCl_NaOH	-100	-10	20	None	None	Soil15_T9	Soil15_C01_-100_None	2	Soil15_T9_Slurry_None_None_-100_R2	Soil15_pH6.79	T9	6.79	73667	3087	3685	6772	66895	8.59	7.3	8.033333333	9.878174838
Soil15_SampleB26	SetB	C02	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_7	Slurry	HCl_NaOH	7	0.7	20	None	None	Soil15_T9	Soil15_C02_7_None	2	Soil15_T9_Slurry_None_None_7_R2	Soil15_pH6.79	T9	6.79	48437	1322	1407	2729	45708	7.534534535	7.3	8.033333333	16.7489923
Soil15_SampleB27	SetB	C03	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_16	Slurry	HCl_NaOH	16	1.6	20	None	None	Soil15_T9	Soil15_C03_16_None	2	Soil15_T9_Slurry_None_None_16_R2	Soil15_pH6.79	T9	6.79	66615	1767	1872	3639	62976	6.129129129	7.3	8.033333333	17.30585326
Soil15_SampleB28	SetB	C04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_22	Slurry	HCl_NaOH	22	2.2	20	None	None	Soil15_T9	Soil15_C04_22_None	2	Soil15_T9_Slurry_None_None_22_R2	Soil15_pH6.79	T9	6.79	44878	1294	1318	2612	42266	5.18018018	7.3	8.033333333	16.18147014
Soil15_SampleB29	SetB	C05	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_30	Slurry	HCl_NaOH	30	3	20	None	None	Soil15_T9	Soil15_C05_30_None	2	Soil15_T9_Slurry_None_None_30_R2	Soil15_pH6.79	T9	6.79	61100	2076	2582	4658	56442	4.555555556	7.3	8.033333333	12.11721769
Soil15_SampleB3	SetB	A03	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_16	Slurry	HCl_NaOH	16	1.6	20	None	None	Soil15_T9	Soil15_A03_16_None	1	Soil15_T9_Slurry_None_None_16_R1	Soil15_pH6.79	T9	6.79	92002	2377	2541	4918	87084	6.129129129	7.3	8.033333333	17.70719805
Soil15_SampleB30	SetB	C06	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_40	Slurry	HCl_NaOH	40	4	20	None	None	Soil15_T9	Soil15_C06_40_None	2	Soil15_T9_Slurry_None_None_40_R2	Soil15_pH6.79	T9	6.79	79427	5388	6134	11522	67905	3.930930931	7.3	8.033333333	5.893508072
Soil15_SampleB37	SetB	D01	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_-65	Slurry	HCl_NaOH	-65	-6.5	20	None	None	Soil15_T9	Soil15_D01_-65_None	2	Soil15_T9_Slurry_None_None_-65_R2	Soil15_pH6.79	T9	6.79	58946	2541	3121	5662	53284	8.507507508	7.3	8.033333333	9.410808901
Soil15_SampleB38	SetB	D02	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_12	Slurry	HCl_NaOH	12	1.2	20	None	None	Soil15_T9	Soil15_D02_12_None	2	Soil15_T9_Slurry_None_None_12_R2	Soil15_pH6.79	T9	6.79	55691	1521	1707	3228	52463	6.681681682	7.3	8.033333333	16.25247831
Soil15_SampleB39	SetB	D03	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil15_T9	Soil15_D03_20_None	2	Soil15_T9_Slurry_None_None_20_R2	Soil15_pH6.79	T9	6.79	78753	2204	2410	4614	74139	5.564564565	7.3	8.033333333	16.06827048
Soil15_SampleB4	SetB	A04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_22	Slurry	HCl_NaOH	22	2.2	20	None	None	Soil15_T9	Soil15_A04_22_None	1	Soil15_T9_Slurry_None_None_22_R1	Soil15_pH6.79	T9	6.79	57926	1765	2027	3792	54134	5.18018018	7.3	8.033333333	14.27584388
Soil15_SampleB40	SetB	D04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_26	Slurry	HCl_NaOH	26	2.6	20	None	None	Soil15_T9	Soil15_D04_26_None	2	Soil15_T9_Slurry_None_None_26_R2	Soil15_pH6.79	T9	6.79	59296	1866	2145	4011	55285	4.771771772	7.3	8.033333333	13.7833458
Soil15_SampleB41	SetB	D05	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_34	Slurry	HCl_NaOH	34	3.4	20	None	None	Soil15_T9	Soil15_D05_34_None	2	Soil15_T9_Slurry_None_None_34_R2	Soil15_pH6.79	T9	6.79	41813	1264	1568	2832	38981	4.279279279	7.3	8.033333333	13.7644774
Soil15_SampleB42	SetB	D06	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_65	Slurry	HCl_NaOH	65	6.5	20	None	None	Soil15_T9	Soil15_D06_65_None	2	Soil15_T9_Slurry_None_None_65_R2	Soil15_pH6.79	T9	6.79	60299	3244	3389	6633	53666	3.28	7.3	8.033333333	8.09075833
Soil15_SampleB49	SetB	E01	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_-100	Slurry	HCl_NaOH	-100	-10	20	None	None	Soil15_T9	Soil15_E01_-100_None	3	Soil15_T9_Slurry_None_None_-100_R3	Soil15_pH6.79	T9	6.79	65006	2567	2879	5446	59560	8.59	7.3	8.033333333	10.93646713
Soil15_SampleB5	SetB	A05	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_30	Slurry	HCl_NaOH	30	3	20	None	None	Soil15_T9	Soil15_A05_30_None	1	Soil15_T9_Slurry_None_None_30_R1	Soil15_pH6.79	T9	6.79	74061	2986	3881	6867	67194	4.555555556	7.3	8.033333333	9.785058978
Soil15_SampleB50	SetB	E02	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_7	Slurry	HCl_NaOH	7	0.7	20	None	None	Soil15_T9	Soil15_E02_7_None	3	Soil15_T9_Slurry_None_None_7_R3	Soil15_pH6.79	T9	6.79	51677	1461	1456	2917	48760	7.534534535	7.3	8.033333333	16.71580391
Soil15_SampleB51	SetB	E03	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_16	Slurry	HCl_NaOH	16	1.6	20	None	None	Soil15_T9	Soil15_E03_16_None	3	Soil15_T9_Slurry_None_None_16_R3	Soil15_pH6.79	T9	6.79	79347	2196	2319	4515	74832	6.129129129	7.3	8.033333333	16.57408638
Soil15_SampleB52	SetB	E04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_22	Slurry	HCl_NaOH	22	2.2	20	None	None	Soil15_T9	Soil15_E04_22_None	3	Soil15_T9_Slurry_None_None_22_R3	Soil15_pH6.79	T9	6.79	42714	1128	1173	2301	40413	5.18018018	7.3	8.033333333	17.56323338
Soil15_SampleB53	SetB	E05	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_30	Slurry	HCl_NaOH	30	3	20	None	None	Soil15_T9	Soil15_E05_30_None	3	Soil15_T9_Slurry_None_None_30_R3	Soil15_pH6.79	T9	6.79	45975	1749	2211	3960	42015	4.555555556	7.3	8.033333333	10.60984848
Soil15_SampleB54	SetB	E06	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_40	Slurry	HCl_NaOH	40	4	20	None	None	Soil15_T9	Soil15_E06_40_None	3	Soil15_T9_Slurry_None_None_40_R3	Soil15_pH6.79	T9	6.79	67351	5910	6918	12828	54523	3.930930931	7.3	8.033333333	4.250311818
Soil15_SampleB6	SetB	A06	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_40	Slurry	HCl_NaOH	40	4	20	None	None	Soil15_T9	Soil15_A06_40_None	1	Soil15_T9_Slurry_None_None_40_R1	Soil15_pH6.79	T9	6.79	76795	6938	8017	14955	61840	3.930930931	7.3	8.033333333	4.135071882
Soil15_SampleB61	SetB	F01	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_-65	Slurry	HCl_NaOH	-65	-6.5	20	None	None	Soil15_T9	Soil15_F01_-65_None	3	Soil15_T9_Slurry_None_None_-65_R3	Soil15_pH6.79	T9	6.79	85612	2985	3319	6304	79308	8.507507508	7.3	8.033333333	12.58058376
Soil15_SampleB62	SetB	F02	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_12	Slurry	HCl_NaOH	12	1.2	20	None	None	Soil15_T9	Soil15_F02_12_None	3	Soil15_T9_Slurry_None_None_12_R3	Soil15_pH6.79	T9	6.79	64859	1859	2016	3875	60984	6.681681682	7.3	8.033333333	15.73780645
Soil15_SampleB63	SetB	F03	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_20	Slurry	HCl_NaOH	20	2	20	None	None	Soil15_T9	Soil15_F03_20_None	3	Soil15_T9_Slurry_None_None_20_R3	Soil15_pH6.79	T9	6.79	90944	2275	2536	4811	86133	5.564564565	7.3	8.033333333	17.9033465
Soil15_SampleB64	SetB	F04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_26	Slurry	HCl_NaOH	26	2.6	20	None	None	Soil15_T9	Soil15_F04_26_None	3	Soil15_T9_Slurry_None_None_26_R3	Soil15_pH6.79	T9	6.79	36674	1200	1244	2444	34230	4.771771772	7.3	8.033333333	14.00572831
Soil15_SampleB65	SetB	F05	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_34	Slurry	HCl_NaOH	34	3.4	20	None	None	Soil15_T9	Soil15_F05_34_None	3	Soil15_T9_Slurry_None_None_34_R3	Soil15_pH6.79	T9	6.79	44982	2751	3345	6096	38886	4.279279279	7.3	8.033333333	6.378937008
Soil15_SampleB66	SetB	F06	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_65	Slurry	HCl_NaOH	65	6.5	20	None	None	Soil15_T9	Soil15_F06_65_None	3	Soil15_T9_Slurry_None_None_65_R3	Soil15_pH6.79	T9	6.79	76455	5089	5957	11046	65409	3.28	7.3	8.033333333	5.921510049
Soil15_SampleB75	SetB	G03	0	0	0	Soil15	Soil15_Neutral5	Soil15_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil15_T9	Soil15_G03_0_None	2	Soil15_T9_No_Nitrate_None_None_0_R2	Soil15_pH6.79	T9	6.79	47034	1138	1126	2264	44770	8.033333333	7.3	8.033333333	19.77473498
Soil15_SampleB76	SetB	G04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil15_T9	Soil15_G04_0_None	1	Soil15_T9_Slurry_None_None_0_R1	Soil15_pH6.79	T9	6.79	36387	711	817	1528	34859	8.033333333	7.3	8.033333333	22.81348168
Soil15_SampleB77	SetB	G05	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil15_T9	Soil15_G05_0_None	3	Soil15_T9_Slurry_None_None_0_R3	Soil15_pH6.79	T9	6.79	48537	928	1128	2056	46481	8.033333333	7.3	8.033333333	22.60749027
Soil15_SampleB78	SetB	G06	0	2	0	Soil15	Soil15_Neutral5	Soil15_T0	Slurry_T0	Nitrate	0	0	20	None	None	Soil15_T0	Soil15_T0	2	Soil15_T0_Slurry_T0_None_None_0_R2	Soil15_pH6.79	T0	6.79	45257	1448	1539	2987	42270	8.033333333	7.3	8.033333333	14.1513224
Soil15_SampleB86	SetB	H02	0	0	0	Soil15	Soil15_Neutral5	Soil15_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil15_T9	Soil15_H02_0_None	1	Soil15_T9_No_Nitrate_None_None_0_R1	Soil15_pH6.79	T9	6.79	37920	936	941	1877	36043	8.033333333	7.3	8.033333333	19.20245072
Soil15_SampleB87	SetB	H03	0	0	0	Soil15	Soil15_Neutral5	Soil15_T9_No_Nitrate_None_None_0	No_Nitrate	No_Nitrate	0	0	20	None	None	Soil15_T9	Soil15_H03_0_None	3	Soil15_T9_No_Nitrate_None_None_0_R3	Soil15_pH6.79	T9	6.79	83252	1906	1992	3898	79354	8.033333333	7.3	8.033333333	20.35761929
Soil15_SampleB88	SetB	H04	0	2	0	Soil15	Soil15_Neutral5	Soil15_T9_Slurry_None_None_0	Slurry	HCl_NaOH	0	0	20	None	None	Soil15_T9	Soil15_H04_0_None	2	Soil15_T9_Slurry_None_None_0_R2	Soil15_pH6.79	T9	6.79	43026	894	958	1852	41174	8.033333333	7.3	8.033333333	22.23218143
Soil15_SampleB89	SetB	H05	2	0	0	Soil15	Soil15_Neutral5	Soil15_T0	Slurry_T0	Nitrite	0	0	20	None	None	Soil15_T0	Soil15_T0	1	Soil15_T0_Slurry_T0_None_None_0_R1	Soil15_pH6.79	T0	6.79	24907	872	872	1744	23163	8.033333333	7.3	8.033333333	13.2815367
Soil15_SampleB90	SetB	H06	0	0	2	Soil15	Soil15_Neutral5	Soil15_T0	Slurry_T0	Ammonium	0	0	20	None	None	Soil15_T0	Soil15_T0	3	Soil15_T0_Slurry_T0_None_None_0_R3	Soil15_pH6.79	T0	6.79	72310	2390	2445	4835	67475	8.033333333	7.3	8.033333333	13.95553257
Soil9_SampleA1	SetA	A01	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_-75	Slurry	HCl_NaOH	-75	-7.5	20	None	None	Soil9_T9	Soil9_A01_-75_None	1	Soil9_T9_Slurry_None_None_-75_R1	Soil9_pH5.82	T9	5.82	47339	949	1171	2120	45219	8.53	4.253333333	4.373333333	21.32971698
Soil9_SampleA10	SetA	A10	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_CHL_None_-7	Slurry	HCl_NaOH	-7	-0.7	20	CHL	None	Soil9_T9	Soil9_A10_-7_CHL	1	Soil9_T9_Slurry_CHL_None_-7_R1	Soil9_pH5.82	T9	5.82	57946	1408	1341	2749	55197	5.540540541	4.223333333	4.326666667	20.0789378
Soil9_SampleA11	SetA	A11	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_CHL_None_-2	Slurry	HCl_NaOH	-2	-0.2	20	CHL	None	Soil9_T9	Soil9_A11_-2_CHL	1	Soil9_T9_Slurry_CHL_None_-2_R1	Soil9_pH5.82	T9	5.82	47619	1393	1280	2673	44946	4.615615616	4.223333333	4.326666667	16.81481481
Soil9_SampleA12	SetA	A12	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_CHL_None_13	Slurry	HCl_NaOH	13	1.3	20	CHL	None	Soil9_T9	Soil9_A12_13_CHL	1	Soil9_T9_Slurry_CHL_None_13_R1	Soil9_pH5.82	T9	5.82	55057	5010	4780	9790	45267	3.558558559	4.223333333	4.326666667	4.623799796
Soil9_SampleA13	SetA	B01	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_-28	Slurry	HCl_NaOH	-28	-2.8	20	None	None	Soil9_T9	Soil9_B01_-28_None	1	Soil9_T9_Slurry_None_None_-28_R1	Soil9_pH5.82	T9	5.82	38118	526	463	989	37129	7.870870871	4.253333333	4.373333333	37.54196158
Soil9_SampleA14	SetA	B02	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_-16	Slurry	HCl_NaOH	-16	-1.6	20	None	None	Soil9_T9	Soil9_B02_-16_None	1	Soil9_T9_Slurry_None_None_-16_R1	Soil9_pH5.82	T9	5.82	9102	146	139	285	8817	7.066066066	4.253333333	4.373333333	30.93684211
Soil9_SampleA15	SetA	B03	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_-10	Slurry	HCl_NaOH	-10	-1	20	None	None	Soil9_T9	Soil9_B03_-10_None	1	Soil9_T9_Slurry_None_None_-10_R1	Soil9_pH5.82	T9	5.82	28969	554	524	1078	27891	6.393393393	4.253333333	4.373333333	25.8729128
Soil9_SampleA16	SetA	B04	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_-5	Slurry	HCl_NaOH	-5	-0.5	20	None	None	Soil9_T9	Soil9_B04_-5_None	1	Soil9_T9_Slurry_None_None_-5_R1	Soil9_pH5.82	T9	5.82	14751	270	263	533	14218	5.144144144	4.253333333	4.373333333	26.67542214
Soil9_SampleA17	SetA	B05	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_4	Slurry	HCl_NaOH	4	0.4	20	None	None	Soil9_T9	Soil9_B05_4_None	1	Soil9_T9_Slurry_None_None_4_R1	Soil9_pH5.82	T9	5.82	30211	835	778	1613	28598	4.051051051	4.253333333	4.373333333	17.72969622
Soil9_SampleA18	SetA	B06	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_38	Slurry	HCl_NaOH	38	3.8	20	None	None	Soil9_T9	Soil9_B06_38_None	1	Soil9_T9_Slurry_None_None_38_R1	Soil9_pH5.82	T9	5.82	26938	4948	4334	9282	17656	3.06	4.253333333	4.373333333	1.902176255
Soil9_SampleA19	SetA	B07	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_CHL_None_-28	Slurry	HCl_NaOH	-28	-2.8	20	CHL	None	Soil9_T9	Soil9_B07_-28_CHL	1	Soil9_T9_Slurry_CHL_None_-28_R1	Soil9_pH5.82	T9	5.82	49237	1364	1293	2657	46580	7.738738739	4.223333333	4.326666667	17.53105006
Soil9_SampleA2	SetA	A02	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_None_None_-20	Slurry	HCl_NaOH	-20	-2	20	None	None	Soil9_T9	Soil9_A02_-20_None	1	Soil9_T9_Slurry_None_None_-20_R1	Soil9_pH5.82	T9	5.82	15879	284	243	527	15352	7.498498498	4.253333333	4.373333333	29.13092979
Soil9_SampleA20	SetA	B08	0	2	0	Soil9	Soil9_CE277	Soil9_T9_Slurry_CHL_None_-16	Slurry	HCl_NaOH	-16	-1.6	20	CHL	None	Soil9_T9	Soil9_B08_-16_CHL	1	Soil9_T9_Slurry_CHL_None_-16_R1	Soil9_pH5.82	T9	5.82	19760	524	469	993	18767	6.873873874	4.223333333	4.326666667	18.89929507
